"notificationId","recipientUserId","message","type","relatedItemId","isRead","createdAt","triggeringUserId"
NOTIF6d478d09-bc1a-411b-897f-0a7af133b29f,U5ed5f1ea35304e72d2785df3c705470a,นกน้อย ศรสิทธิ์ ได้กดไลค์รายงานของคุณ,like,SUBd52ed043-75ab-4ee8-af04-a07b38a383e6,0,"2025-09-12 01:59:17",
NOTIF6d4b8e2f-1495-4612-8d64-b97ab8ac0f9c,U576fdc3cd93c5f8a964cfd49c86bb56e,กฤติยา พุกสุข ได้กดไลค์รายงานของคุณ,like,SUB201fc5fc-745d-456b-9003-38253fe67ccf,1,"2025-09-11 01:53:22",
NOTIF6d760c20-2a05-4bbc-8ad5-96789c64c195,U463d6c75321700740b8093575d6aaaf3,เสาวลักษณ์ สุขทรัพย์ ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBcc819b7c-c2e4-4cf4-a536-e9fda344a235,1,"2025-09-12 03:11:43",
NOTIF6dae65b6-deb9-4931-9894-6c3a127bd88c,U5ed5f1ea35304e72d2785df3c705470a,สุจิตรา สร้อยจักร ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB53d8ea88-f93f-4cb4-a196-30958c3bee80,0,"2025-09-14 09:44:26",
NOTIF6db9a71c-49af-4958-b60c-0287ecc91f28,U92bc31e9a59a7fd8cf56cd9f216cb062,นฤมล คุ้มไพรี ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB29e3065b-2732-4ac7-8744-a0b3369b6bc3,0,"2025-09-11 09:54:30",
NOTIF6dc741bb-524b-4fe4-900f-022e92c18800,U92bc31e9a59a7fd8cf56cd9f216cb062,มลฤดี พรมจินดา ได้กดไลค์รายงานของคุณ,like,SUB29e3065b-2732-4ac7-8744-a0b3369b6bc3,0,"2025-09-12 04:54:37",
NOTIF6dff0c44-6de2-4776-992f-c7d5326e1525,U501da046355458a7429f8ab0c1e8462a,มลฤดี พรมจินดา ได้กดไลค์รายงานของคุณ,like,SUB01a08bfa-ac7d-4402-b8e1-09607ea83543,0,"2025-09-12 05:07:43",
NOTIF6e4ab391-9443-4560-b423-d9fa578c6ec0,Ua6166688603926b5ecb49f220e1d3cb7,วรรณนิภา ชาไชย ได้กดไลค์รายงานของคุณ,like,SUBb01ab325-4542-4744-ab17-8e91b45aff7c,0,"2025-09-12 13:29:56",
NOTIF6e4de6f5-2ba1-4f61-8e9b-59dae097e238,U463d6c75321700740b8093575d6aaaf3,วิภาดา เอียมโพธิ์ ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBcc819b7c-c2e4-4cf4-a536-e9fda344a235,1,"2025-09-11 01:22:58",
NOTIF6e5a5355-d1d0-4d93-9766-b11b41ee430a,U410bb259434247e428bffe17a4c7886e,กฤษศรานุพงศ์ บรรจงจิต ได้กดไลค์รายงานของคุณ,like,SUBf4161ae1-c34a-4833-bce7-f62f09a99335,1,"2025-09-10 12:57:50",
NOTIF6e5dd653-f866-4d7c-b7ed-07f1ff62318c,Ue977dea7d3c75347dc63b6bd88368dec,สุจิตรา สร้อยจักร ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBf801834d-4ca9-4622-a10c-997633ebab56,0,"2025-09-14 09:37:12",
NOTIF6e689ad8-4a27-472d-af6f-0912e9117ce0,U9385e759d7c6eb3f001317f8d640fdad,อรกานต์ ดีนา ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB8cb42db1-1865-4e53-b2e3-ec25fb8eb5ef,1,"2025-09-12 03:01:37",
NOTIF6e697ef7-af5c-4530-9ccb-0f9d8c8d6e6f,U9385e759d7c6eb3f001317f8d640fdad,เสาวลักษณ์ สุขทรัพย์ ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB1a8afafe-6603-4fd1-826a-ffa49abf0f28,1,"2025-09-12 03:11:10",
NOTIF6e6cf804-2e05-4584-99ba-9360b2eefe65,U463d6c75321700740b8093575d6aaaf3,วิภาดา เอียมโพธิ์ ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBbe1575b4-673b-4fad-b01c-2c81764e5d20,1,"2025-09-11 05:48:13",
NOTIF6e7babbc-cadc-44aa-9441-8e77aa36bb59,U3f08e5c27ff57004358e74657c179dfb,จำปา   จบศรี ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBd6d03fef-47be-497f-973b-bd85db0c3e7c,1,"2025-09-11 00:54:26",
NOTIF6eb0f34d-a53b-4c04-b105-d1af7086dad4,Ub3f4d4038d1f4b2cbc328375ab410da3,นิชดา แซ่พ่าน ได้กดไลค์รายงานของคุณ,like,SUB3ecb46b7-e868-4f5f-9333-848e5dfa214b,0,"2025-09-14 11:44:49",
NOTIF6eb8f78e-bee9-4930-918f-204a18791207,Uc523df09a4fd07dd2dfb55af99b9fc42,ลักษณา ติงสุวาทิตย์ ได้กดไลค์รายงานของคุณ,like,SUBb2d2d3cc-f3c5-419b-a65d-54b2b9fa1a42,0,"2025-09-12 01:25:30",
NOTIF6ebd4086-f547-4b10-a43a-0f5ee6a50580,U3dd88218198a95b733087bc1362e9844,สุจิตรา สร้อยจักร ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB49ab38a8-0bfc-446b-ad79-65df5960f20d,0,"2025-09-14 09:36:22",
NOTIF6ec83524-2a75-478e-bcf0-948b1ee484a9,U9385e759d7c6eb3f001317f8d640fdad,กฤษศรานุพงศ์ บรรจงจิต ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBee38a96b-2915-42a0-b3d9-0062d4040590,1,"2025-09-12 05:47:02",
NOTIF6eee2a9a-9ab9-441b-8bc3-18e004bfb9c8,U5ed5f1ea35304e72d2785df3c705470a,สุจิตรา สร้อยจักร ได้กดไลค์รายงานของคุณ,like,SUBbb6b6e0f-5dac-4a05-af8d-cd94ee142208,0,"2025-09-14 09:46:27",
NOTIF6ef7edb5-7897-4777-9ccb-7438a7663d7e,U5ed5f1ea35304e72d2785df3c705470a,สุจิตรา สร้อยจักร ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB4a553b06-3c7d-4163-b405-7ca1c216c1be,0,"2025-09-14 09:43:06",
NOTIF6ef90985-e54c-419c-8b02-794f9f43f70c,U576fdc3cd93c5f8a964cfd49c86bb56e,วิภาดา เอียมโพธิ์ ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB201fc5fc-745d-456b-9003-38253fe67ccf,1,"2025-09-10 12:58:19",
NOTIF6efe9026-850d-4e70-bff0-c6e25b67e36d,U19e9a06e02b09e71fa5c984a6a410467,ทิพวัลย์ พรมอาสา ได้กดไลค์รายงานของคุณ,like,SUB94f8d159-4d9b-474e-869c-19f7493c6424,0,"2025-09-12 13:55:25",
NOTIF6f2a342b-6a53-4edc-b0d6-690f23abed37,U5ed5f1ea35304e72d2785df3c705470a,น้ำอ้อย  ตระกูลรัมย์ ได้กดไลค์รายงานของคุณ,like,SUB02ff286c-0266-4a96-a3af-861d8629d317,0,"2025-09-12 13:00:47",
NOTIF6f528dbb-dc5a-4d3f-87c1-b4a58108ca81,U3a58c14c4089df265b64a0bb6d11fa97,ชัยวัฒน์ แก้วขาว ได้กดไลค์รายงานของคุณ,like,SUB8a163f02-8888-473e-9b3b-112721b3a6a3,0,"2025-09-11 15:02:07",
NOTIF6f5b9687-8fc0-4b85-adef-c37fe135bc9d,U3a58c14c4089df265b64a0bb6d11fa97,นฤมล คุ้มไพรี ได้กดไลค์รายงานของคุณ,like,SUB8a163f02-8888-473e-9b3b-112721b3a6a3,0,"2025-09-12 03:15:10",
NOTIF6f62a094-0ff1-47b2-a557-3cf0b53ff887,U26dc7ee55dde44e859ab6a4ea32d0194,ชัญญาภัส คำสมศรี ได้กดไลค์รายงานของคุณ,like,SUB33a2c4b1-d6a5-427d-8b89-1b23087966ca,0,"2025-09-11 10:39:51",
NOTIF6f9067c5-d9a5-42c8-be4f-cbcd1910fcf0,U410bb259434247e428bffe17a4c7886e,วิภาดา เอียมโพธิ์ ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBf4161ae1-c34a-4833-bce7-f62f09a99335,1,"2025-09-11 01:31:26",
NOTIF6fa33363-0ab7-41c8-b9e3-5490b5836c6d,U463d6c75321700740b8093575d6aaaf3,ปราณี คงประสิทธิ์ ได้กดไลค์รายงานของคุณ,like,SUBc420556c-676e-41ae-9d0a-ae5d69053296,1,"2025-09-12 07:54:48",
NOTIF6fa5f635-db61-428c-a2e5-fde00273603b,U5ed5f1ea35304e72d2785df3c705470a,กฤษศรานุพงศ์ บรรจงจิต ได้กดไลค์รายงานของคุณ,like,SUB53d8ea88-f93f-4cb4-a196-30958c3bee80,0,"2025-09-10 12:58:13",
NOTIF6fb48736-7d13-4a24-bdb1-540000b27974,Ue5c1890274f83598abc3f31c532e446f,นกน้อย ศรสิทธิ์ ได้กดไลค์รายงานของคุณ,like,SUBd5ab5d0d-e978-486e-a847-458f895ee0b9,0,"2025-09-11 01:08:10",
NOTIF6fbe9dbf-6322-4696-8f69-72d4772a4b1f,U6c40662caf0cc16bd892426940f43843,ลักษณา ติงสุวาทิตย์ ได้กดไลค์รายงานของคุณ,like,SUBc4ffecf1-0f4e-4f86-87c4-a11f4b813779,1,"2025-09-11 01:23:34",
NOTIF6fd072af-a5fa-423b-acdf-b4e8bec8ed72,U9385e759d7c6eb3f001317f8d640fdad,กฤษศรานุพงศ์ บรรจงจิต ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB1c5f4c32-1473-4979-8d16-d62d23795b50,1,"2025-09-11 01:44:40",
NOTIF6ff50374-75b5-4c66-9cce-c506af8229f7,U522840aba03a1f1b8583b52dc34a5d3c,สุจิตรา สร้อยจักร ได้กดไลค์รายงานของคุณ,like,SUB2818111c-9fc8-4394-8c76-b926a1be433d,0,"2025-09-14 09:26:16",
NOTIF6ffd2b89-dcaf-4b9a-981b-02d82b2b1853,U5bbac6bb6e63ec02fbf3af7b5bac31b0,กฤษศรานุพงศ์ บรรจงจิต ได้กดไลค์รายงานของคุณ,like,SUBe483939c-6adb-421b-b26d-26b345be40e8,1,"2025-09-10 12:56:33",
NOTIF7002c908-a074-4f4a-9a06-eb0178463f99,Udb19859a3e2b7f89c448b9f60b5bfe24,รานี  หาญรักษ์ ได้กดไลค์รายงานของคุณ,like,SUB62f924c3-77ef-4570-99f6-438681262688,0,"2025-09-12 06:29:39",
NOTIF70112b28-9358-47c9-a226-4f9a01fb0b16,U9385e759d7c6eb3f001317f8d640fdad,จำปา   จบศรี ได้กดไลค์รายงานของคุณ,like,SUB22d117a1-e83c-482f-b102-cfc1ca0c4a6e,1,"2025-09-11 00:58:17",
NOTIF7021cfbb-2a48-48d1-a600-ff9ba3ab2f00,U3f08e5c27ff57004358e74657c179dfb,นกน้อย ศรสิทธิ์ ได้กดไลค์รายงานของคุณ,like,SUBd6d03fef-47be-497f-973b-bd85db0c3e7c,1,"2025-09-11 01:19:17",
NOTIF70330d4d-ff19-4a59-9548-a4e9c7bd8887,U9f4cd1751d72058789b3805be4eb1a45,สุจิตรา สร้อยจักร ได้กดไลค์รายงานของคุณ,like,SUB12c21e9c-4d31-4aa0-a301-5f38cbc67810,0,"2025-09-14 09:27:53",
NOTIF706a0d5a-863e-42c7-a8c0-0aa82119405c,Uf28573e75b2ff38e7a6d806a2029fc96,ปราณี คงประสิทธิ์ ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB0742f4b8-4f1c-4e09-863f-612748eb2cd3,1,"2025-09-11 11:09:47",
NOTIF70708d84-98d1-4a30-b4b3-99d3db2ebad4,U88704d91895362474691e3314db1e44f,นฤมล คุ้มไพรี ได้กดไลค์รายงานของคุณ,like,SUB3ec197d7-38e5-4592-a984-fdba638c4be0,0,"2025-09-12 03:13:50",
NOTIF707a03eb-9587-4310-a2e4-547ecd9ca452,U5bbac6bb6e63ec02fbf3af7b5bac31b0,ทิพวัลย์ พรมอาสา ได้กดไลค์รายงานของคุณ,like,SUBe483939c-6adb-421b-b26d-26b345be40e8,0,"2025-09-12 13:58:53",
NOTIF70821e69-7aaf-4e49-ab89-4d85c253fa40,U5ed5f1ea35304e72d2785df3c705470a,วรรณนิภา ชาไชย ได้กดไลค์รายงานของคุณ,like,SUB1b2b0ee2-d950-458a-ad01-311ec520bcde,0,"2025-09-12 13:30:32",
NOTIF708c1dbf-7c82-48f7-b1e9-3b655ed17f55,U5ed5f1ea35304e72d2785df3c705470a,ชัญญาภัส คำสมศรี ได้กดไลค์รายงานของคุณ,like,SUBdf1370f7-45fd-475f-9b9d-db5b5573b597,0,"2025-09-11 10:39:13",
NOTIF70a3a9c6-2566-4620-9caf-dabf9265c9aa,U463d6c75321700740b8093575d6aaaf3,ชลธิชา วัฒนโชติ ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBafe686bd-0905-4ff2-89da-a53b34faf553,1,"2025-09-12 12:15:44",
NOTIF70bcaaa7-01c2-4f88-bcc8-8b82ee07881b,U1f1f6570c3ac9df4a96572184a0adcc2,มนัสชนก  ผายฉิมพลี ได้กดไลค์รายงานของคุณ,like,SUB9ed61d50-54cb-4f4e-8544-03c7d5466315,0,"2025-09-11 13:33:55",
NOTIF70dde2c3-4a79-4d4a-a99e-28e39068a24c,U5ed5f1ea35304e72d2785df3c705470a,มลฤดี พรมจินดา ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB802f0543-cba7-4b25-bf6a-700a1f54141a,0,"2025-09-12 05:01:19",
NOTIF70fa38a0-8827-4352-910c-8598888a78f9,U463d6c75321700740b8093575d6aaaf3,เสาวลักษณ์ สุขทรัพย์ ได้กดไลค์รายงานของคุณ,like,SUBcc819b7c-c2e4-4cf4-a536-e9fda344a235,1,"2025-09-12 03:11:30",
NOTIF7122bf8f-1ac6-4bdf-b18b-48735ac0b2be,U92bc31e9a59a7fd8cf56cd9f216cb062,ชัยวัฒน์ แก้วขาว ได้กดไลค์รายงานของคุณ,like,SUB29e3065b-2732-4ac7-8744-a0b3369b6bc3,0,"2025-09-11 09:39:08",
NOTIF71253b3c-4ec2-4280-9695-ff495e12d4f0,U501da046355458a7429f8ab0c1e8462a,ทิพวัลย์ พรมอาสา ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB01a08bfa-ac7d-4402-b8e1-09607ea83543,0,"2025-09-12 14:03:52",
NOTIF71314cc2-200f-4ede-b8bf-5a605ae39fb9,Uf3998d6281a9b95cb8b0c01c98d9f152,จําเนียร  ไถหว่าน ได้กดไลค์รายงานของคุณ,like,SUB5c24ea19-d137-4faa-b209-69f7d51cd8e6,0,"2025-09-12 10:19:35",
NOTIF71334110-ab12-4e37-b126-11ebcd8b38c9,U9c40686f168b74fadc4ce5f0f7508532,มนัสชนก  ผายฉิมพลี ได้กดไลค์รายงานของคุณ,like,SUBd02ec8ab-0cdc-4368-b564-7ee2c37e3cdc,0,"2025-09-12 04:43:47",
NOTIF713a3cc6-d2f5-4fe8-8cdb-e0ff28684cb1,Ue56780e86be66cad6ea580a0fdbb0249,ปราณี คงประสิทธิ์ ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB1f891ea6-64b9-4bfd-9aca-58cd0b436e2a,0,"2025-09-11 12:28:19",
NOTIF713d2252-87df-4ae2-86a3-7db46dd1dd8d,Uc3deb58f23a35214bef4304af0f4ce31,จําเนียร  ไถหว่าน ได้กดไลค์รายงานของคุณ,like,SUBd12bc5b0-6ffc-4f1d-9ff0-fec4d11e507f,1,"2025-09-12 10:20:25",
NOTIF71677113-f071-4b26-a663-a40a87c29cd4,U3f08e5c27ff57004358e74657c179dfb,ลักษิกา กะการดี ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB4c936563-34e2-4612-b76c-a92da1562895,1,"2025-09-11 03:21:37",
NOTIF7197cd04-2e45-431b-aef8-0b6c63f6a3b9,Ue56780e86be66cad6ea580a0fdbb0249,ชลธิชา วัฒนโชติ ได้กดไลค์รายงานของคุณ,like,SUB1f891ea6-64b9-4bfd-9aca-58cd0b436e2a,0,"2025-09-11 07:14:33",
NOTIF71f5172a-5e0b-4c06-82bf-13c1ed11438a,U54ecd6a77c2c8805e6a64d8fec358aff,วิภาดา เอียมโพธิ์ ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBab260b70-fc62-4f37-9cf9-1e2776458cb0,0,"2025-09-11 10:10:13",
NOTIF72106bba-8451-4f79-b291-669eee1e9522,Udb19859a3e2b7f89c448b9f60b5bfe24,มนัสชนก  ผายฉิมพลี ได้กดไลค์รายงานของคุณ,like,SUB62f924c3-77ef-4570-99f6-438681262688,0,"2025-09-11 13:34:45",
NOTIF7218698a-1a06-4c31-b8a8-db1973a093e1,U5ed5f1ea35304e72d2785df3c705470a,กฤษศรานุพงศ์ บรรจงจิต ได้กดไลค์รายงานของคุณ,like,SUBa46f3355-c584-4018-8d86-8104525c80b6,0,"2025-09-10 12:58:19",
NOTIF727b2868-4c09-477a-a2fc-a6c841db351f,U566d021df9589e746b2cf0cac397ceba,กฤษศรานุพงศ์ บรรจงจิต ได้กดไลค์รายงานของคุณ,like,SUB3cfd6c98-6bf0-4993-9805-bd8b1c15cbfb,1,"2025-09-10 12:57:06",
NOTIF727b6b39-aeee-4b0b-b57d-196f93765c14,U9385e759d7c6eb3f001317f8d640fdad,เสาวลักษณ์ สุขทรัพย์ ได้กดไลค์รายงานของคุณ,like,SUB1a8afafe-6603-4fd1-826a-ffa49abf0f28,1,"2025-09-12 03:11:02",
NOTIF727e7aaa-f6b5-4f4d-beb7-059d71889ed3,Ue977dea7d3c75347dc63b6bd88368dec,กฤษศรานุพงศ์ บรรจงจิต ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUBf801834d-4ca9-4622-a10c-997633ebab56,0,"2025-09-12 00:41:44",
NOTIF727f97ca-f156-438a-90e9-f8df13364d19,Uedf90f9b5212577262c7d4b266e6bd2b,ชลธิชา วัฒนโชติ ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB2c950d21-85c6-4278-b2ce-d3fd9e3e8b7d,0,"2025-09-12 12:14:49",
NOTIF728440e0-0e09-4c29-b388-ad2809f604f6,U5ed5f1ea35304e72d2785df3c705470a,ชัยวัฒน์ แก้วขาว ได้กดไลค์รายงานของคุณ,like,SUB9f755b69-77dc-41d1-925a-7bb32a78537d,0,"2025-09-11 09:22:03",
NOTIF728a5585-1991-490c-a8c0-90275fb1e3cb,Ue56780e86be66cad6ea580a0fdbb0249,ชัยวัฒน์ แก้วขาว ได้แสดงความคิดเห็นบนรายงานของคุณ,comment,SUB1f891ea6-64b9-4bfd-9aca-58cd0b436e2a,0,"2025-09-11 09:06:33",
NOTIF72abc2bd-f598-43df-9d44-5f98b70badcb,U5ed5f1ea35304e72d2785df3c705470a,สุกัญญา คำทา ได้กดไลค์รายงานของคุณ,like,SUBc5c4be45-464a-4633-92bd-e8d0246032e1,0,"2025-09-12 04:28:27",
NOTIF72bab2f7-7275-493b-ace9-91b61e99c922,U469207493b77a96204cececea31c127d,มนัสชนก  ผายฉิมพลี ได้กดไลค์รายงานของคุณ,like,SUBa250eb01-f421-420d-ba34-fda47eddfae3,0,"2025-09-14 15:23:14",
NOTIF72c48b58-c11d-41dc-a772-d99fec3b567a,U328d2169190bd9b4301bc82564becc30,จําเนียร  ไถหว่าน ได้กดไลค์รายงานของคุณ,like,SUBb3b34ed1-0c94-4d73-a37c-6dc5b83b470a,0,"2025-09-12 10:19:49",
